date_key,month,day,year,weekend,season_canada
1544,14,7,83,no,summer,summer
1672,12,7,11,no,summer,summer
1545,31,8,83,no,summer,summer
1673,14,7,11,no,summer,summer
1546,11,1,83,no,winter,winter
1547,19,1,83,no,winter,winter
1674,20,8,11,yes,summer,summer
1548,2,6,83,no,spring,spring
1675,20,8,11,yes,summer,summer
1549,2,6,83,no,spring,spring
1676,21,8,11,yes,summer,summer
1550,24,6,83,no,summer,summer
1677,22,8,11,no,summer,summer
1551,24,6,83,no,summer,summer
1678,24,9,10,no,fall,fall
1552,28,2,83,no,winter,winter
1679,25,9,10,yes,fall,fall
1553,10,3,83,no,winter,winter
1680,20,11,09,no,fall,fall
1554,10,5,83,no,spring,spring
1681,20,11,09,no,fall,fall
1555,10,5,83,no,spring,spring
1682,28,8,11,yes,summer,summer
1556,8,7,83,no,summer,summer
1683,30,8,11,no,summer,summer
1557,9,7,83,yes,summer,summer
1684,23,3,12,no,spring,spring
1558,3,8,83,no,summer,summer
1685,25,3,12,yes,spring,spring
1559,3,8,83,no,summer,summer
1686,24,3,12,yes,spring,spring
1560,25,10,83,no,fall,fall
1687,1,4,12,yes,spring,spring
1561,25,10,83,no,fall,fall
1688,19,8,05,no,summer,summer
1562,7,12,83,no,winter,winter
1689,19,8,05,no,summer,summer
1563,7,12,83,no,winter,winter
1690,11,7,12,no,summer,summer
1564,22,12,83,no,winter,winter
1691,20,7,12,no,summer,summer
1565,25,12,83,yes,winter,winter
1692,13,3,89,no,winter,winter
1566,1,6,84,no,spring,spring
1693,13,3,89,no,winter,winter
1567,31,8,84,no,summer,summer
1694,11,3,11,no,winter,winter
1695,11,3,11,no,winter,winter
1696,23,6,12,yes,summer,summer
1568,5,2,84,yes,winter,winter
1697,25,6,12,no,summer,summer
1569,8,2,84,no,winter,winter
1698,2,10,12,no,fall,fall
1570,4,1,84,no,winter,winter
1699,3,10,12,no,fall,fall
1571,5,1,84,no,winter,winter
1700,23,6,12,yes,summer,summer
1572,13,2,84,no,winter,winter
1701,23,6,12,yes,summer,summer
1573,17,2,84,no,winter,winter
1702,12,9,12,no,summer,summer
1574,25,4,84,no,spring,spring
1703,20,5,12,yes,spring,spring
1575,6,5,84,yes,spring,spring
1576,27,4,84,no,spring,spring
1704,29,5,12,no,spring,spring
1577,28,4,84,yes,spring,spring
1705,28,5,12,no,spring,spring
1578,15,6,84,no,spring,spring
1706,28,5,12,no,spring,spring
1707,31,7,12,no,summer,summer
1579,31,7,84,no,summer,summer
1708,8,7,13,no,summer,summer
1580,13,4,84,no,spring,spring
1709,8,7,13,no,summer,summer
1581,15,4,84,yes,spring,spring
1710,6,7,13,yes,summer,summer
1582,30,4,84,no,spring,spring
1583,30,4,84,no,spring,spring
1711,30,6,12,yes,summer,summer
1584,8,5,84,no,spring,spring
1712,27,5,13,no,spring,spring
1585,8,5,84,no,spring,spring
1713,31,5,13,no,spring,spring
1586,3,5,85,no,spring,spring
1714,19,6,13,no,spring,spring
1587,3,5,85,no,spring,spring
1715,28,6,13,no,summer,summer
1588,15,7,84,yes,summer,summer
1716,24,5,12,no,spring,spring
1589,15,7,84,yes,summer,summer
1717,7,6,12,no,summer,summer
1590,2,9,84,yes,summer,summer
1718,12,7,10,no,summer,summer
1719,12,7,10,no,summer,summer
1591,2,9,84,yes,summer,summer
1720,19,10,13,yes,fall,fall
1592,3,9,84,no,fall,fall
1721,22,10,13,no,fall,fall
1593,3,9,84,no,fall,fall
1722,24,6,12,yes,summer,summer
1594,6,10,84,yes,fall,fall
1723,25,6,12,no,summer,summer
1595,6,10,84,yes,fall,fall
1724,23,7,12,no,summer,summer
1596,6,10,84,yes,fall,fall
1725,1,8,12,no,summer,summer
1597,8,10,84,no,fall,fall
1726,10,9,12,no,summer,summer
1598,11,10,84,no,fall,fall
1727,11,9,12,no,summer,summer
1599,12,10,84,no,fall,fall
1728,24,3,12,yes,spring,spring
1600,23,2,85,yes,winter,winter
1729,1,4,12,yes,spring,spring
1601,2,3,85,yes,winter,winter
1730,31,7,12,no,summer,summer
1602,30,5,85,no,spring,spring
1731,6,8,12,no,summer,summer
1603,30,5,85,no,spring,spring
1732,1,7,14,no,summer,summer
1604,1,5,85,no,spring,spring
1733,30,9,14,no,fall,fall
1605,31,8,85,yes,summer,summer
1734,1,6,14,yes,spring,spring
1606,23,6,85,yes,summer,summer
1735,18,9,14,no,summer,summer
1607,23,6,85,yes,summer,summer
1736,19,6,13,no,spring,spring
1608,21,1,86,no,winter,winter
1737,21,6,13,no,summer,summer
1609,21,1,86,no,winter,winter
1738,26,2,12,yes,winter,winter
1610,8,2,86,yes,winter,winter
1739,27,2,12,no,winter,winter
1611,8,2,86,yes,winter,winter
1740,4,8,14,no,summer,summer
1612,31,3,85,yes,spring,spring
1741,12,8,14,no,summer,summer
1613,6,4,85,yes,spring,spring
1742,22,10,14,no,fall,fall
1614,31,5,85,no,spring,spring
1743,22,10,14,no,fall,fall
1615,31,5,85,no,spring,spring
1744,23,1,14,no,winter,winter
1616,31,3,86,no,spring,spring
1745,1,2,14,yes,winter,winter
1617,31,3,86,no,spring,spring
1746,15,4,14,no,spring,spring
1618,24,12,86,no,winter,winter
1747,2,5,14,no,spring,spring
1619,24,12,86,no,winter,winter
1748,20,10,14,no,fall,fall
1620,1,7,85,no,summer,summer
1749,21,10,14,no,fall,fall
1621,1,7,85,no,summer,summer
1750,21,12,13,yes,winter,winter
1622,2,12,85,no,fall,fall
1751,26,12,13,no,winter,winter
1623,2,12,85,no,fall,fall
1752,21,12,13,yes,winter,winter
1624,1,8,86,no,summer,summer
1753,29,4,13,no,spring,spring
1625,1,8,86,no,summer,summer
1754,5,7,14,yes,summer,summer
1755,6,7,14,yes,summer,summer
1626,12,11,92,no,fall,fall
1756,20,12,13,no,fall,fall
1627,13,11,92,no,fall,fall
1757,3,1,14,no,winter,winter
1628,30,3,86,yes,spring,spring
1758,14,4,14,no,spring,spring
1629,1,4,86,no,spring,spring
1759,1,5,14,no,spring,spring
1630,13,5,87,no,spring,spring
1760,25,6,14,no,summer,summer
1631,13,5,87,no,spring,spring
1761,25,6,14,no,summer,summer
1632,17,11,87,no,fall,fall
1762,14,7,14,no,summer,summer
1633,17,11,87,no,fall,fall
1763,15,6,14,yes,spring,spring
1634,23,3,87,no,spring,spring
1764,1,7,15,no,summer,summer
1635,23,3,87,no,spring,spring
1765,18,7,15,yes,summer,summer
1636,27,7,09,no,summer,summer
1766,2,8,15,yes,summer,summer
1637,3,8,09,no,summer,summer
1767,3,8,15,no,summer,summer
1638,19,4,11,no,spring,spring
1768,17,4,15,no,spring,spring
1639,17,6,11,no,spring,spring
1769,11,5,15,no,spring,spring
1640,15,2,11,no,winter,winter
1770,7,3,15,yes,spring,spring
1641,25,2,11,no,winter,winter
1771,9,3,15,no,spring,spring
1642,15,5,11,yes,spring,spring
1772,22,6,15,no,summer,summer
1643,22,5,11,yes,spring,spring
1773,23,6,15,no,summer,summer
1644,15,6,11,no,spring,spring
1774,28,3,15,yes,spring,spring
1645,16,6,11,no,spring,spring
1775,28,3,15,yes,spring,spring
1646,17,4,11,yes,spring,spring
1776,25,4,15,yes,spring,spring
1647,22,6,11,no,summer,summer
1777,12,5,15,no,spring,spring
1648,12,6,11,yes,spring,spring
1778,15,2,15,yes,winter,winter
1649,14,6,11,no,spring,spring
1779,17,2,15,no,winter,winter
1650,2,6,11,no,spring,spring
1780,28,5,15,no,spring,spring
1651,9,7,11,yes,summer,summer
1781,29,5,15,no,spring,spring
1652,2,6,11,no,spring,spring
1782,18,4,15,yes,spring,spring
1653,9,6,11,no,summer,summer
1783,20,4,15,no,spring,spring
1654,10,5,11,no,spring,spring
1784,16,2,15,no,winter,winter
1655,28,5,11,yes,spring,spring
1785,18,2,15,no,winter,winter
1656,17,6,11,no,spring,spring
1786,9,5,15,yes,spring,spring
1657,28,6,11,no,summer,summer
1787,11,9,15,no,summer,summer
1658,29,5,11,yes,spring,spring
1788,29,8,15,yes,summer,summer
1659,31,5,11,no,spring,spring
1789,29,8,15,yes,summer,summer
1660,7,11,10,yes,fall,fall
1790,8,4,15,no,spring,spring
1661,15,12,10,no,fall,fall
1791,8,4,15,no,spring,spring
1662,4,9,10,yes,fall,fall
1792,12,6,15,no,spring,spring
1663,4,9,10,yes,fall,fall
1793,12,6,15,no,spring,spring
1664,13,12,08,yes,fall,fall
1794,22,7,15,no,summer,summer
1665,13,12,08,yes,fall,fall
1795,22,7,15,no,summer,summer
1666,28,9,08,yes,fall,fall
1796,4,8,15,no,summer,summer
1667,28,9,08,yes,fall,fall
1797,5,8,15,no,summer,summer
1668,21,6,11,no,summer,summer
1798,29,6,15,no,summer,summer
1669,27,6,11,no,summer,summer
1799,22,7,15,no,summer,summer
1670,6,7,11,no,summer,summer
1800,12,7,15,yes,summer,summer
1671,25,7,11,no,summer,summer
1801,12,7,15,yes,summer,summer
1672,12,7,11,no,summer,summer
1802,29,9,16,no,fall,fall
1673,14,7,11,no,summer,summer
1803,29,9,16,no,fall,fall
1674,20,8,11,yes,summer,summer
1804,27,11,16,yes,fall,fall
1675,20,8,11,yes,summer,summer
1805,29,11,16,no,fall,fall
1676,21,8,11,yes,summer,summer
1806,25,12,16,yes,winter,winter
1677,22,8,11,no,summer,summer
1807,25,12,16,yes,winter,winter
1678,24,9,10,no,fall,fall
1808,26,10,16,no,fall,fall
1679,25,9,10,yes,fall,fall
1809,21,12,16,no,winter,winter
1680,20,11,09,no,fall,fall
1810,21,7,16,no,summer,summer
1681,20,11,09,no,fall,fall
1811,21,7,16,no,summer,summer
1682,28,8,11,yes,summer,summer
1812,14,11,16,no,fall,fall
1683,30,8,11,no,summer,summer
1813,18,11,16,no,fall,fall
1684,23,3,12,no,spring,spring
1814,24,2,16,no,winter,winter
1685,25,3,12,yes,spring,spring
1815,26,2,16,no,winter,winter
1686,24,3,12,yes,spring,spring
1816,23,3,16,no,spring,spring
1687,1,4,12,yes,spring,spring
1817,26,3,16,yes,spring,spring
1688,19,8,05,no,summer,summer
1818,8,7,16,no,summer,summer
1689,19,8,05,no,summer,summer
1819,8,7,16,no,summer,summer
1690,11,7,12,no,summer,summer
1820,29,3,16,no,spring,spring
1691,20,7,12,no,summer,summer
1821,29,3,16,no,spring,spring
1692,13,3,89,no,winter,winter
1822,28,3,16,no,spring,spring
1693,13,3,89,no,winter,winter
1823,29,3,16,no,spring,spring
1694,11,3,11,no,winter,winter
1824,27,6,16,no,summer,summer
1695,11,3,11,no,winter,winter
1825,28,6,16,no,summer,summer
1696,23,6,12,yes,summer,summer
1826,27,4,16,no,spring,spring
1697,25,6,12,no,summer,summer
1827,30,4,16,yes,spring,spring
1698,2,10,12,no,fall,fall
1828,9,10,16,yes,fall,fall
1699,3,10,12,no,fall,fall
1829,13,10,16,no,fall,fall
1700,23,6,12,yes,summer,summer
1830,5,4,16,no,spring,spring
1701,23,6,12,yes,summer,summer
1831,5,4,16,no,spring,spring
1702,12,9,12,no,summer,summer
1832,23,6,16,no,summer,summer
1703,20,5,12,yes,spring,spring
1833,27,6,16,no,summer,summer
1704,29,5,12,no,spring,spring
1834,20,7,16,no,summer,summer
1705,28,5,12,no,spring,spring
1835,20,7,16,no,summer,summer
1706,28,5,12,no,spring,spring
1836,4,8,16,no,summer,summer
1707,31,7,12,no,summer,summer
1837,4,8,16,no,summer,summer
1838,21,8,16,yes,summer,summer
1708,8,7,13,no,summer,summer
1839,25,8,16,no,summer,summer
1709,8,7,13,no,summer,summer
1840,3,7,16,yes,summer,summer
1710,6,7,13,yes,summer,summer
1841,6,7,16,no,summer,summer
1711,30,6,12,yes,summer,summer
1842,12,10,16,no,fall,fall
1712,27,5,13,no,spring,spring
1843,16,10,16,yes,fall,fall
1713,31,5,13,no,spring,spring
1844,6,10,16,no,fall,fall
1714,19,6,13,no,spring,spring
1845,8,10,16,yes,fall,fall
1715,28,6,13,no,summer,summer
1846,9,3,16,no,spring,spring
1716,24,5,12,no,spring,spring
1847,10,3,16,no,winter,winter
1717,7,6,12,no,summer,summer
1848,13,10,16,no,fall,fall
1718,12,7,10,no,summer,summer
1849,13,10,16,no,fall,fall
1719,12,7,10,no,summer,summer
1850,15,6,16,no,spring,spring
1720,19,10,13,yes,fall,fall
1851,17,6,16,no,spring,spring
1721,22,10,13,no,fall,fall
1852,24,6,16,no,summer,summer
1722,24,6,12,yes,summer,summer
1853,25,6,16,yes,summer,summer
1723,25,6,12,no,summer,summer
1854,18,7,16,no,summer,summer
1724,23,7,12,no,summer,summer
1855,20,7,16,no,summer,summer
1725,1,8,12,no,summer,summer
1856,8,7,16,no,summer,summer
1726,10,9,12,no,summer,summer
1857,11,7,16,no,summer,summer
1727,11,9,12,no,summer,summer
1858,28,6,16,no,summer,summer
1728,24,3,12,yes,spring,spring
1859,30,6,16,no,summer,summer
1729,1,4,12,yes,spring,spring
1860,15,7,16,no,summer,summer
1730,31,7,12,no,summer,summer
1861,16,7,16,yes,summer,summer
1731,6,8,12,no,summer,summer
1862,18,4,16,no,spring,spring
1732,1,7,14,no,summer,summer
1863,21,4,16,no,spring,spring
1733,30,9,14,no,fall,fall
1864,30,7,16,yes,summer,summer
1734,1,6,14,yes,spring,spring
1865,31,7,16,yes,summer,summer
1735,18,9,14,no,summer,summer
1866,30,4,16,yes,spring,spring
1736,19,6,13,no,spring,spring
1867,1,6,16,no,spring,spring
1737,21,6,13,no,summer,summer
1738,26,2,12,yes,winter,winter
1739,27,2,12,no,winter,winter
1740,4,8,14,no,summer,summer
1741,12,8,14,no,summer,summer
1742,22,10,14,no,fall,fall
1743,22,10,14,no,fall,fall
1744,23,1,14,no,winter,winter
1745,1,2,14,yes,winter,winter
1746,15,4,14,no,spring,spring
1747,2,5,14,no,spring,spring
1748,20,10,14,no,fall,fall
1749,21,10,14,no,fall,fall
1750,21,12,13,yes,winter,winter
1751,26,12,13,no,winter,winter
1752,21,12,13,yes,winter,winter
1753,29,4,13,no,spring,spring
1754,5,7,14,yes,summer,summer
1755,6,7,14,yes,summer,summer
1756,20,12,13,no,fall,fall
1757,3,1,14,no,winter,winter
1758,14,4,14,no,spring,spring
1759,1,5,14,no,spring,spring
1760,25,6,14,no,summer,summer
1761,25,6,14,no,summer,summer
1762,14,7,14,no,summer,summer
1763,15,6,14,yes,spring,spring
1764,1,7,15,no,summer,summer
1765,18,7,15,yes,summer,summer
1766,2,8,15,yes,summer,summer
1767,3,8,15,no,summer,summer
1768,17,4,15,no,spring,spring
1769,11,5,15,no,spring,spring
1770,7,3,15,yes,spring,spring
1771,9,3,15,no,spring,spring
1772,22,6,15,no,summer,summer
1773,23,6,15,no,summer,summer
1774,28,3,15,yes,spring,spring
1775,28,3,15,yes,spring,spring
1776,25,4,15,yes,spring,spring
1777,12,5,15,no,spring,spring
1778,15,2,15,yes,winter,winter
1779,17,2,15,no,winter,winter
1780,28,5,15,no,spring,spring
1781,29,5,15,no,spring,spring
1782,18,4,15,yes,spring,spring
1783,20,4,15,no,spring,spring
1784,16,2,15,no,winter,winter
1785,18,2,15,no,winter,winter
1786,9,5,15,yes,spring,spring
1787,11,9,15,no,summer,summer
1788,29,8,15,yes,summer,summer
1789,29,8,15,yes,summer,summer
1790,8,4,15,no,spring,spring
1791,8,4,15,no,spring,spring
1792,12,6,15,no,spring,spring
1793,12,6,15,no,spring,spring
1794,22,7,15,no,summer,summer
1795,22,7,15,no,summer,summer
1796,4,8,15,no,summer,summer
1797,5,8,15,no,summer,summer
1798,29,6,15,no,summer,summer
1799,22,7,15,no,summer,summer
1800,12,7,15,yes,summer,summer
1801,12,7,15,yes,summer,summer
1802,29,9,16,no,fall,fall
1803,29,9,16,no,fall,fall
1804,27,11,16,yes,fall,fall
1805,29,11,16,no,fall,fall
1806,25,12,16,yes,winter,winter
1807,25,12,16,yes,winter,winter
1808,26,10,16,no,fall,fall
1809,21,12,16,no,winter,winter
1810,21,7,16,no,summer,summer
1811,21,7,16,no,summer,summer
1812,14,11,16,no,fall,fall
1813,18,11,16,no,fall,fall
1814,24,2,16,no,winter,winter
1815,26,2,16,no,winter,winter
1816,23,3,16,no,spring,spring
1817,26,3,16,yes,spring,spring
1818,8,7,16,no,summer,summer
1819,8,7,16,no,summer,summer
1820,29,3,16,no,spring,spring
1821,29,3,16,no,spring,spring
1822,28,3,16,no,spring,spring
1823,29,3,16,no,spring,spring
1824,27,6,16,no,summer,summer
1825,28,6,16,no,summer,summer
1826,27,4,16,no,spring,spring
1827,30,4,16,yes,spring,spring
1828,9,10,16,yes,fall,fall
1829,13,10,16,no,fall,fall
1830,5,4,16,no,spring,spring
1831,5,4,16,no,spring,spring
1832,23,6,16,no,summer,summer
1833,27,6,16,no,summer,summer
1834,20,7,16,no,summer,summer
1835,20,7,16,no,summer,summer
1836,4,8,16,no,summer,summer
1837,4,8,16,no,summer,summer
1838,21,8,16,yes,summer,summer
1839,25,8,16,no,summer,summer
1840,3,7,16,yes,summer,summer
1841,6,7,16,no,summer,summer
1842,12,10,16,no,fall,fall
1843,16,10,16,yes,fall,fall
1844,6,10,16,no,fall,fall
1845,8,10,16,yes,fall,fall
1846,9,3,16,no,spring,spring
1847,10,3,16,no,winter,winter
1848,13,10,16,no,fall,fall
1849,13,10,16,no,fall,fall
1850,15,6,16,no,spring,spring
1851,17,6,16,no,spring,spring
1852,24,6,16,no,summer,summer
1853,25,6,16,yes,summer,summer
1854,18,7,16,no,summer,summer
1855,20,7,16,no,summer,summer
1856,8,7,16,no,summer,summer
1857,11,7,16,no,summer,summer
1858,28,6,16,no,summer,summer
1859,30,6,16,no,summer,summer
1860,15,7,16,no,summer,summer
1861,16,7,16,yes,summer,summer
1862,18,4,16,no,spring,spring
1863,21,4,16,no,spring,spring
1864,30,7,16,yes,summer,summer
1865,31,7,16,yes,summer,summer
1866,30,4,16,yes,spring,spring
1867,1,6,16,no,spring,spring
1,26,4,00,no,spring,spring
2,26,4,00,no,spring,spring
1,26,4,00,no,spring,spring
2,26,4,00,no,spring,spring
1,26,4,00,no,spring,spring
2,26,4,00,no,spring,spring
1,26,4,00,no,spring,spring
2,26,4,00,no,spring,spring
3,1,3,02,no,winter,winter
4,1,3,02,no,winter,winter
5,22,5,02,no,spring,spring
6,22,5,02,no,spring,spring
7,29,4,03,no,spring,spring
8,29,4,03,no,spring,spring
9,1,9,92,no,summer,summer
10,1,9,92,no,summer,summer
11,17,7,95,no,summer,summer
12,17,7,95,no,summer,summer
13,28,2,03,no,winter,winter
14,28,2,03,no,winter,winter
15,19,4,04,no,spring,spring
16,19,4,04,no,spring,spring
17,24,4,04,yes,spring,spring
18,24,4,04,yes,spring,spring
19,15,2,05,no,winter,winter
20,17,2,05,no,winter,winter
21,13,8,05,yes,summer,summer
22,13,8,05,yes,summer,summer
23,29,8,07,no,summer,summer
24,29,8,07,no,summer,summer
25,26,4,08,yes,spring,spring
26,26,4,08,yes,spring,spring
27,1,8,08,no,summer,summer
28,3,8,08,yes,summer,summer
29,4,1,09,yes,winter,winter
30,4,1,09,yes,winter,winter
31,28,11,09,yes,fall,fall
32,28,11,09,yes,fall,fall
33,21,1,10,no,winter,winter
34,21,1,10,no,winter,winter
35,5,3,10,no,spring,spring
36,5,3,10,no,spring,spring
37,15,4,10,no,spring,spring
38,15,4,10,no,spring,spring
39,18,4,10,yes,spring,spring
40,18,4,10,yes,spring,spring
41,11,7,11,no,summer,summer
42,11,7,11,no,summer,summer
43,30,6,12,yes,summer,summer
44,30,6,12,yes,summer,summer
45,8,7,12,yes,summer,summer
46,10,7,12,no,summer,summer
47,7,11,13,no,fall,fall
48,13,11,13,no,fall,fall
49,1,4,14,no,spring,spring
50,1,4,14,no,spring,spring
51,28,5,14,no,spring,spring
52,28,5,14,no,spring,spring
53,19,6,14,no,spring,spring
54,19,6,14,no,spring,spring
55,1,2,15,yes,winter,winter
56,1,2,15,yes,winter,winter
57,22,3,15,yes,spring,spring
58,22,3,15,yes,spring,spring
59,8,7,15,no,summer,summer
60,9,7,15,no,summer,summer
61,3,2,16,no,winter,winter
62,3,2,16,no,winter,winter
63,24,4,16,yes,spring,spring
64,24,4,16,yes,spring,spring
65,29,7,16,no,summer,summer
66,29,7,16,no,summer,summer
67,11,9,16,yes,summer,summer
68,11,9,16,yes,summer,summer
69,25,7,17,no,summer,summer
70,25,7,17,no,summer,summer
71,28,10,17,yes,fall,fall
72,19,11,17,yes,fall,fall
73,6,12,17,no,winter,winter
74,6,12,17,no,winter,winter
75,31,12,18,no,winter,winter
76,23,1,18,no,winter,winter
77,23,1,18,no,winter,winter
78,12,10,18,no,fall,fall
79,12,10,18,no,fall,fall
80,23,10,18,no,fall,fall
81,23,10,18,no,fall,fall
82,31,12,19,no,winter,winter
83,31,12,20,no,winter,winter
84,17,3,20,no,winter,winter
85,21,3,20,yes,spring,spring
86,22,7,20,no,summer,summer
87,22,7,20,no,summer,summer
88,1,4,86,no,spring,spring
89,30,6,86,no,summer,summer
90,1,4,86,no,spring,spring
91,29,5,86,no,spring,spring
92,29,5,86,no,spring,spring
93,30,5,86,no,spring,spring
94,30,5,86,no,spring,spring
95,2,6,86,no,spring,spring
96,2,6,86,no,spring,spring
97,14,5,86,no,spring,spring
98,15,5,86,no,spring,spring
99,15,5,86,no,spring,spring
100,16,5,86,no,spring,spring
101,15,5,86,no,spring,spring
102,16,5,86,no,spring,spring
103,16,7,86,no,summer,summer
104,24,7,86,no,summer,summer
105,26,10,86,yes,fall,fall
106,26,10,86,yes,fall,fall
107,7,11,86,no,fall,fall
108,7,11,86,no,fall,fall
109,29,5,87,no,spring,spring
110,29,5,87,no,spring,spring
111,6,7,87,no,summer,summer
112,6,7,87,no,summer,summer
113,14,7,87,no,summer,summer
114,14,7,87,no,summer,summer
115,1,10,87,no,fall,fall
116,1,10,87,no,fall,fall
117,31,7,87,no,summer,summer
118,31,7,87,no,summer,summer
119,7,3,88,no,spring,spring
120,7,3,88,no,spring,spring
121,1,4,88,no,spring,spring
122,1,4,88,no,spring,spring
123,8,5,88,yes,spring,spring
124,8,5,88,yes,spring,spring
125,10,5,88,no,spring,spring
126,10,5,88,no,spring,spring
127,24,5,88,no,spring,spring
128,24,5,88,no,spring,spring
129,4,6,88,yes,summer,summer
130,11,6,88,yes,spring,spring
131,20,6,88,no,spring,spring
132,20,6,88,no,spring,spring
133,28,6,88,no,summer,summer
134,29,6,88,no,summer,summer
135,29,6,88,no,summer,summer
136,29,6,88,no,summer,summer
137,5,7,88,no,summer,summer
138,11,7,88,no,summer,summer
139,17,12,88,yes,fall,fall
140,17,12,88,yes,fall,fall
141,5,7,88,no,summer,summer
142,8,7,88,no,summer,summer
143,16,8,88,no,summer,summer
144,16,8,88,no,summer,summer
145,25,11,88,no,fall,fall
146,25,11,88,no,fall,fall
147,23,8,88,no,summer,summer
148,23,8,88,no,summer,summer
149,30,1,89,no,winter,winter
150,30,1,89,no,winter,winter
151,10,3,89,no,winter,winter
152,10,3,89,no,winter,winter
153,1,7,89,yes,summer,summer
154,1,7,89,yes,summer,summer
155,1,5,89,no,spring,spring
156,9,5,89,no,spring,spring
157,11,5,89,no,spring,spring
158,20,9,89,no,summer,summer
159,22,7,89,yes,summer,summer
160,22,7,89,yes,summer,summer
161,10,9,89,yes,summer,summer
162,10,9,89,yes,summer,summer
163,12,9,89,no,summer,summer
164,12,9,89,no,summer,summer
165,29,9,89,no,fall,fall
166,29,9,89,no,fall,fall
167,2,10,89,no,fall,fall
168,2,10,89,no,fall,fall
169,8,11,89,no,fall,fall
170,12,11,89,yes,fall,fall
171,7,12,89,no,winter,winter
172,7,12,89,no,winter,winter
173,25,12,89,no,winter,winter
174,25,12,89,no,winter,winter
175,9,12,90,yes,winter,winter
176,9,12,90,yes,winter,winter
177,9,7,90,no,summer,summer
178,9,7,90,no,summer,summer
179,20,7,90,no,summer,summer
180,20,7,90,no,summer,summer
181,23,7,90,no,summer,summer
182,23,7,90,no,summer,summer
183,28,5,10,no,spring,spring
184,30,5,10,yes,spring,spring
185,18,12,89,no,fall,fall
186,17,1,90,no,winter,winter
187,11,2,90,yes,winter,winter
188,11,2,90,yes,winter,winter
189,12,2,90,no,winter,winter
190,28,2,90,no,winter,winter
191,23,2,90,no,winter,winter
192,23,2,90,no,winter,winter
193,19,3,90,no,winter,winter
194,19,3,90,no,winter,winter
195,23,4,90,no,spring,spring
196,23,4,90,no,spring,spring
197,27,3,91,no,spring,spring
198,27,3,91,no,spring,spring
199,16,5,90,no,spring,spring
200,19,5,90,yes,spring,spring
201,25,5,90,no,spring,spring
202,4,7,90,no,summer,summer
203,1,8,90,no,summer,summer
204,1,8,90,no,summer,summer
205,1,8,90,no,summer,summer
206,1,8,90,no,summer,summer
207,29,8,90,no,summer,summer
208,29,8,90,no,summer,summer
209,12,6,90,no,spring,spring
210,12,6,90,no,spring,spring
211,11,7,90,no,summer,summer
212,26,9,90,no,fall,fall
213,8,11,90,no,fall,fall
214,13,11,90,no,fall,fall
215,16,12,90,yes,fall,fall
216,16,12,90,yes,fall,fall
217,17,6,10,no,spring,spring
218,17,6,10,no,spring,spring
219,11,1,91,no,winter,winter
220,11,1,91,no,winter,winter
221,12,3,91,no,winter,winter
222,12,3,91,no,winter,winter
223,1,4,91,no,spring,spring
224,1,4,91,no,spring,spring
225,7,4,91,yes,spring,spring
226,8,4,91,no,spring,spring
227,1,5,91,no,spring,spring
228,1,5,91,no,spring,spring
229,8,5,91,no,spring,spring
230,9,5,91,no,spring,spring
231,29,6,91,yes,summer,summer
232,29,6,91,yes,summer,summer
233,3,7,91,no,summer,summer
234,3,7,91,no,summer,summer
235,9,7,91,no,summer,summer
236,10,7,91,no,summer,summer
237,11,7,91,no,summer,summer
238,11,7,91,no,summer,summer
239,22,7,91,no,summer,summer
240,22,7,91,no,summer,summer
241,22,7,91,no,summer,summer
242,22,7,91,no,summer,summer
243,5,8,91,no,summer,summer
244,5,8,91,no,summer,summer
245,19,8,91,no,summer,summer
246,19,8,91,no,summer,summer
247,27,8,91,no,summer,summer
248,27,8,91,no,summer,summer
249,29,8,91,no,summer,summer
250,1,9,91,yes,summer,summer
251,7,9,91,yes,fall,fall
252,7,9,91,yes,fall,fall
253,26,9,91,no,fall,fall
254,26,9,91,no,fall,fall
255,1,10,91,no,fall,fall
256,1,10,91,no,fall,fall
257,8,10,91,no,fall,fall
258,8,10,91,no,fall,fall
259,16,10,91,no,fall,fall
260,16,10,91,no,fall,fall
261,25,10,91,no,fall,fall
262,3,11,91,yes,fall,fall
263,8,10,91,no,fall,fall
264,14,10,91,no,fall,fall
265,20,11,91,no,fall,fall
266,20,11,91,no,fall,fall
267,30,11,91,yes,fall,fall
268,30,11,91,yes,fall,fall
269,6,12,91,no,winter,winter
270,6,12,91,no,winter,winter
271,21,1,92,no,winter,winter
272,21,1,92,no,winter,winter
273,1,2,92,yes,winter,winter
274,4,2,92,no,winter,winter
275,16,2,92,yes,winter,winter
276,16,2,92,yes,winter,winter
277,28,8,92,no,summer,summer
278,28,8,92,no,summer,summer
279,28,8,92,no,summer,summer
280,28,8,92,no,summer,summer
281,31,1,92,no,winter,winter
282,31,1,92,no,winter,winter
283,28,2,92,no,winter,winter
284,4,3,92,no,spring,spring
285,12,3,92,no,winter,winter
286,12,3,92,no,winter,winter
287,13,3,92,no,winter,winter
288,13,3,92,no,winter,winter
289,19,3,92,no,winter,winter
290,19,3,92,no,winter,winter
291,26,3,92,no,spring,spring
292,26,3,92,no,spring,spring
293,25,4,92,yes,spring,spring
294,25,4,92,yes,spring,spring
295,9,5,92,yes,spring,spring
296,9,5,92,yes,spring,spring
297,18,5,92,no,spring,spring
298,18,5,92,no,spring,spring
299,25,5,92,no,spring,spring
300,25,5,92,no,spring,spring
301,31,7,92,no,summer,summer
302,31,7,92,no,summer,summer
